,Unnamed: 0,budget,popularity,new release_date,new spoken_languages,new cast,new production_companies,new production_countries,new crew,new geners,new keywords,revenue,runtime,vote_average,vote_count
1910,1910,0.0,6.3095870000000005,12.0,1,1,1,1,72.47777777777777,11.999135925966243,1,14334401.0,88.0,6.3,313.0
1911,1911,28000000.0,8.363702,8.0,2,0,0,1,5.4799999999999995,11.90782935216538,1,10126458.0,91.0,4.9,132.0
1912,1912,25.0,4.88794,20.0,1,0,2,2,13.293333333333337,6.460011154489665,0,13.0,145.0,7.0,59.0
1913,1913,25000000.0,14.17009,5.0,1,1,2,1,62.08962273837274,6.460011154489665,2,28831145.0,109.0,6.5,304.0
1914,1914,25000000.0,12.18362,34.0,2,1,1,1,34.41944444444445,24.05855345726502,3,0.0,116.0,6.2,135.0
1915,1915,25000000.0,9.169271,9.0,1,3,0,1,41.94011111111112,19.500898978075476,2,15478800.0,122.0,6.2,137.0
1916,1916,25000000.0,8.127728,14.0,2,0,2,2,33.047186147186146,6.460011154489665,2,13411957.0,107.0,7.0,210.0
1917,1917,25000000.0,10.699952,4.0,2,1,2,2,92.04119047619048,13.18915401163252,3,24902723.0,120.0,6.0,378.0
1918,1918,25000000.0,29.796394,33.0,2,0,1,1,47.81,24.242173887591996,1,11000000.0,99.0,7.1,705.0
1919,1919,0.0,11.60921,7.0,3,0,1,1,28.0,12.178432729067094,0,0.0,104.0,5.6,194.0
1920,1920,25000000.0,51.915025,8.0,1,0,1,1,108.90831766917293,12.501413652088127,1,23057115.0,140.0,7.7,1272.0
1921,1921,28000000.0,8.314624,23.0,1,3,1,2,12.866666666666667,12.575446140457863,1,16900000.0,132.0,6.7,97.0
1922,1922,0.0,5.529035,26.0,1,0,0,1,19.383333333333333,19.886100576518015,2,25000000.0,254.0,6.6,90.0
1923,1923,25000000.0,4.002579,11.0,1,2,3,1,43.51791509433963,13.15695771937516,1,11207130.0,113.0,6.1,82.0
1924,1924,25000000.0,3.888776,17.0,2,0,3,2,11.305,18.851332665280562,7,10719357.0,99.0,4.6,45.0
1925,1925,25000000.0,7.296459,20.0,2,0,2,1,19.419999999999998,12.575446140457863,3,13000000.0,100.0,6.2,111.0
1926,1926,14000000.0,21.680424,7.0,1,0,0,2,69.3409943977591,11.90782935216538,0,85446075.0,92.0,5.8,498.0
1927,1927,25000000.0,7.9467690000000015,23.0,1,0,1,1,26.815416666666668,18.63844388355676,0,10070000.0,105.0,5.3,25.0
1928,1928,25000000.0,7.473455,8.0,1,2,0,1,6.199999999999999,12.575446140457863,2,10324441.0,110.0,5.5,144.0
1929,1929,25000000.0,5.073536,13.0,1,2,1,1,96.7345677933178,12.417744582857447,2,11772461.0,116.0,6.4,60.0
1930,1930,0.0,3.623002,28.0,1,0,0,1,34.21904761904762,18.468582450009617,2,0.0,92.0,5.7,34.0
1931,1931,32000000.0,41.075532,10.0,1,2,2,1,31.099999999999994,12.623659803138318,3,27635305.0,111.0,6.8,1087.0
1932,1932,25000000.0,4.020194,35.0,1,0,1,0,10.0,30.313508679714534,0,5778353.0,117.0,5.0,22.0
1933,1933,0.0,2.083856,14.0,1,0,1,1,11.353333333333335,11.999135925966243,2,0.0,95.0,5.5,28.0
1934,1934,25000000.0,2.909346,18.0,1,1,1,1,11.64875,12.178432729067094,0,0.0,95.0,4.8,47.0
1935,1935,25000000.0,8.450513,14.0,3,1,1,4,96.79512987012986,6.460011154489665,2,0.0,127.0,7.3,166.0
1936,1936,25000000.0,8.186936,24.0,1,2,0,1,23.15,24.14986003106588,3,4064495.0,98.0,5.5,138.0
1937,1937,0.0,5.079017,14.0,1,0,0,2,5.1,12.26947839481074,0,0.0,95.0,5.1,14.0
1938,1938,25000000.0,17.603823000000006,11.0,2,3,1,3,136.22541666666672,24.922667457403097,1,19844979.0,121.0,6.4,387.0
1939,1939,25000000.0,7.008216,14.0,2,1,0,1,3.4499999999999997,24.076834825421397,2,2405420.0,95.0,3.5,118.0
1940,1940,25000000.0,20.011435,8.0,1,2,5,4,75.57619047619048,12.417744582857447,1,27603069.0,80.0,7.0,738.0
1941,1941,25000000.0,4.051221,14.0,1,1,0,1,62.77142857142857,18.851332665280562,4,0.0,107.0,5.9,66.0
1942,1942,0.0,5.987486,7.0,1,0,0,1,32.38939393939394,12.112579891135562,1,34153101.0,91.0,6.1,58.0
1943,1943,25000000.0,3.849873,21.0,1,1,2,1,6.2,6.460011154489665,1,777423.0,117.0,6.2,19.0
1944,1944,25000000.0,3.593165,10.0,1,0,0,1,111.8235714285714,18.638443883556757,2,2336172.0,114.0,6.6,49.0
1945,1945,13500000.0,30.058263,6.0,1,2,1,1,23.1,25.268341946454633,0,19255873.0,124.0,7.7,704.0
1946,1946,25000000.0,17.339852,10.0,2,4,3,1,135.20699134199134,12.771756120932624,0,10589102.0,122.0,6.0,326.0
1947,1947,0.0,15.805449,9.0,1,1,0,2,34.65,12.338670030213251,1,0.0,88.0,5.6,151.0
1948,1948,25000000.0,15.279020999999998,9.0,1,0,1,1,47.71666666666667,12.417744582857447,1,48531470.0,154.0,7.1,380.0
1949,1949,0.0,5.000126,9.0,1,0,0,2,6.7,6.460011154489665,1,0.0,117.0,6.0,21.0
1950,1950,0.0,1.684948,10.0,4,0,0,1,11.399999999999999,18.502318678861904,0,0.0,82.0,3.8,7.0
1951,1951,25000000.0,5.753564,9.0,1,0,0,2,12.6,12.338670030213251,2,6500000.0,85.0,6.3,10.0
1952,1952,25000000.0,35.022029,6.0,1,2,5,2,68.1016861071598,18.887191106900822,1,71009334.0,117.0,5.0,712.0
1953,1953,25000000.0,12.31708,8.0,4,3,0,2,37.25,25.15489330408928,2,0.0,121.0,6.2,227.0
1954,1954,25000000.0,1.894749,49.0,2,1,1,2,13.32,19.23055650923098,1,3052000.0,128.0,7.0,31.0
1955,1955,25000000.0,6.895866000000002,5.0,2,0,0,2,26.0,18.468582450009617,2,0.0,100.0,6.5,114.0
1956,1956,25000000.0,3.344158,5.0,1,0,0,2,31.633333333333336,12.156837483566658,5,0.0,100.0,4.1,26.0
1957,1957,14000000.0,14.480628,31.0,1,2,1,2,19.988888888888887,12.680710455188976,0,34670720.0,119.0,7.0,257.0
1958,1958,25000000.0,14.613152,7.0,2,4,5,4,23.60666666666667,12.623659803138318,6,8784318.0,137.0,5.5,301.0
1959,1959,24000000.0,22.258428,33.0,2,0,1,1,18.812121212121212,12.234983440771192,3,133000000.0,119.0,6.9,477.0
1960,1960,24000000.0,30.445257,13.0,2,1,3,1,44.045,6.460011154489665,2,155721132.0,102.0,6.5,835.0
1961,1961,24000000.0,35.244037,22.0,1,2,2,1,30.29515417331207,12.068280891019882,1,172363301.0,120.0,6.1,840.0
1962,1962,25000000.0,15.333575,3.0,1,1,0,1,47.461666666666666,18.90974698542146,0,1397284.0,98.0,5.4,285.0
1963,1963,24000000.0,15.237142,5.0,1,0,0,1,64.04983660130719,12.178432729067094,0,70181428.0,105.0,6.4,225.0
1964,1964,41300000.0,23.441135,19.0,3,1,3,2,143.39643433621762,12.26947839481074,1,106371651.0,98.0,6.2,531.0
1965,1965,8200000.0,25.03414,35.0,1,1,1,1,52.11234335839599,25.12187204784019,2,80035402.0,107.0,6.4,505.0
1966,1966,24000000.0,24.70166,16.0,1,3,1,1,37.170637695637694,5.957733428367781,0,87055349.0,91.0,6.6,541.0
1967,1967,24000000.0,16.146572,28.0,1,2,1,1,26.685924369747898,12.417744582857447,0,41895491.0,137.0,7.2,341.0
1968,1968,65000000.0,20.793026,21.0,1,1,1,1,82.61579541803223,18.183715876988078,8,40002112.0,100.0,5.1,374.0
1969,1969,24000000.0,5.771479,19.0,2,0,1,1,6.1,18.63844388355676,2,36609995.0,115.0,6.1,67.0
1970,1970,24000000.0,27.326466,11.0,1,3,0,1,38.1298026973027,5.957733428367781,4,42105111.0,102.0,6.1,721.0
1971,1971,24000000.0,3.572339,19.0,2,4,0,2,12.5875,18.384913380778936,2,0.0,108.0,5.9,111.0
1972,1972,24000000.0,20.69219,10.0,1,6,1,2,49.67194805194805,12.654679993253279,0,68729358.0,93.0,5.9,742.0
1973,1973,0.0,1.903405,18.0,1,0,1,1,11.08,30.843495029803872,2,0.0,88.0,5.5,24.0
1974,1974,40000000.0,10.713521,20.0,1,2,2,2,68.33815656565656,6.460011154489665,2,0.0,127.0,7.6,721.0
1975,1975,17000000.0,7.701041,15.0,1,1,1,1,5.966666666666668,12.178432729067094,1,16980098.0,95.0,5.5,160.0
1976,1976,24000000.0,6.589192999999999,20.0,1,1,1,1,23.493333333333336,24.141648111625884,0,16290976.0,87.0,5.8,92.0
1977,1977,24000000.0,2.753313,41.0,1,0,1,1,24.008333333333333,24.684199554276965,0,21049053.0,134.0,5.9,58.0
1978,1978,24000000.0,3.113009,19.0,1,1,1,1,53.39547619047619,18.459147080455907,1,12372410.0,107.0,4.7,49.0
1979,1979,24000000.0,5.566203,20.0,2,4,1,1,11.32,12.417744582857447,1,8434146.0,124.0,5.7,53.0
1980,1980,24000000.0,8.630825,8.0,1,2,1,1,6.066666666666666,12.178432729067094,0,30551495.0,89.0,5.0,141.0
1981,1981,24000000.0,23.343839000000006,9.0,1,1,2,1,40.49,11.750127794564964,1,83188165.0,88.0,5.3,581.0
1982,1982,23000000.0,6.138213,15.0,1,3,1,3,18.575000000000003,12.867982168982417,1,0.0,118.0,6.5,55.0
1983,1983,24000000.0,2.353441,21.0,1,0,1,0,43.2,18.296403458581032,0,4562146.0,93.0,4.1,19.0
1984,1984,28000000.0,2.439184,26.0,1,1,1,1,20.4,30.653042783961542,4,669276.0,72.0,6.8,26.0
1985,1985,0.0,0.515677,15.0,1,2,0,3,5.4,12.680710455188976,2,0.0,120.0,5.4,15.0
1986,1986,24000000.0,26.324874,9.0,1,3,3,1,50.28619047619048,24.92859360449928,0,23081726.0,98.0,6.1,568.0
1987,1987,24000000.0,49.549984,15.0,1,0,0,1,56.114347826086956,18.548517413680543,2,234710455.0,119.0,8.2,1991.0
1988,1988,23600000.0,57.300674,10.0,1,2,2,1,39.781190476190474,11.750127794564964,7,102391382.0,88.0,7.2,3550.0
1989,1989,23000000.0,23.839127,21.0,1,2,1,1,22.591066252587993,5.957733428367781,1,185991646.0,90.0,5.9,512.0
1990,1990,18000000.0,78.51783,39.0,1,2,2,1,105.15625000000001,18.276385938369653,1,538400000.0,124.0,8.2,5879.0
1991,1991,19000000.0,33.872182,24.0,1,1,1,1,45.32685483870967,24.426315878377398,4,141407024.0,118.0,6.5,1699.0
1992,1992,23000000.0,27.33256,28.0,1,0,1,1,17.858333333333334,12.26947839481074,1,86930411.0,85.0,6.6,546.0
1993,1993,23000000.0,38.799596,19.0,2,0,1,1,61.68858363858364,5.7923943661971835,1,53302314.0,98.0,6.4,1378.0
1994,1994,12500000.0,20.317469,8.0,1,5,3,1,153.49348484848485,6.460011154489665,0,75993061.0,101.0,6.5,910.0
1995,1995,23000000.0,18.493202,19.0,1,1,0,1,128.3744224664225,18.228172275689197,2,53187659.0,108.0,6.7,1789.0
1996,1996,23000000.0,7.901891,18.0,1,3,1,1,43.669168460066956,12.178432729067094,0,0.0,97.0,6.0,118.0
1997,1997,23000000.0,53.682367000000006,6.0,1,5,2,2,56.35958333333334,18.752045247311514,2,47351251.0,126.0,7.9,4097.0
1998,1998,23000000.0,11.183197,18.0,1,1,4,1,32.65416666666667,18.85133266528056,1,36642838.0,97.0,6.3,325.0
1999,1999,25000000.0,8.842722,6.0,1,1,0,3,47.62500000000001,18.276228539784213,3,6399.0,99.0,5.1,73.0
2000,2000,23000000.0,8.976738000000003,20.0,1,1,2,1,5.86,18.638443883556757,1,18653615.0,114.0,5.9,66.0
2001,2001,0.0,2.634119,19.0,2,0,1,1,6.4,11.999135925966243,0,0.0,88.0,6.4,11.0
2002,2002,23000000.0,26.257951,8.0,2,4,2,2,51.02373376623377,12.156837483566658,2,33372606.0,93.0,5.6,505.0
2003,2003,23000000.0,12.777008,32.0,1,1,1,1,15.994117647058825,12.27908363461685,4,51881013.0,89.0,3.5,224.0
2004,2004,0.0,6.130231,23.0,2,3,3,1,49.9078436657682,6.460011154489665,1,0.0,98.0,6.6,124.0
2005,2005,0.0,4.030724,11.0,1,0,0,1,6.5,12.493201732648126,0,0.0,94.0,6.5,11.0
2006,2006,23000000.0,6.9212630000000015,20.0,2,3,1,2,25.885416666666664,6.460011154489665,6,10827816.0,102.0,6.6,55.0
2007,2007,23000000.0,12.869436,28.0,1,0,1,1,30.225,12.156837483566658,3,7434726.0,98.0,6.1,82.0
2008,2008,23000000.0,15.676123,12.0,1,5,1,1,109.03683498519025,31.892220488866375,4,29541790.0,124.0,6.6,261.0
2009,2009,0.0,8.426589,10.0,2,0,4,2,32.5,13.18915401163252,1,0.0,110.0,6.6,246.0
2010,2010,11000000.0,11.071522,4.0,1,2,0,1,46.39999999999999,12.868344487822998,0,0.0,90.0,5.8,101.0
2011,2011,23000000.0,5.494047,10.0,4,1,4,3,6.622222222222222,18.638443883556757,0,9366227.0,86.0,5.9,56.0
2012,2012,23000000.0,6.618149000000002,15.0,3,2,1,2,44.525,12.680710455188976,2,16123851.0,141.0,5.5,73.0
2013,2013,23000000.0,7.876883,10.0,3,0,0,1,6.5,19.23055650923098,3,5837674.0,139.0,6.5,57.0
2014,2014,25000000.0,35.169779,12.0,1,3,3,1,152.916510989011,11.90782935216538,6,94679598.0,104.0,6.5,1343.0
2015,2015,22700000.0,39.890798,32.0,1,2,1,1,45.37478991596639,12.02906822049032,3,38119483.0,96.0,6.7,902.0
2016,2016,22500000.0,22.096286,5.0,4,1,0,2,226.2070175438598,13.15695771937516,0,15520023.0,112.0,6.8,431.0
2017,2017,22000000.0,41.967005,29.0,1,2,1,1,46.573903508771934,31.151421278956974,1,505000000.0,127.0,6.9,1339.0
2018,2018,23000000.0,57.110486,21.0,1,4,1,1,133.81763157894738,12.178432729067094,1,369884651.0,119.0,6.5,1590.0
2019,2019,22000000.0,16.234053,25.0,1,0,2,1,17.633333333333333,24.53032447399301,2,189833357.0,97.0,6.3,489.0
2020,2020,20000000.0,11.263361,17.0,1,2,1,1,6.7,12.493201732648126,3,75597042.0,127.0,6.5,110.0
2021,2021,22000000.0,20.699212,12.0,1,1,1,1,18.6125,11.990924006526242,2,147880543.0,110.0,6.0,428.0
2022,2022,24000000.0,17.606087,24.0,1,1,3,1,41.38055944055944,12.680710455188976,4,182016617.0,135.0,7.3,385.0
2023,2023,22000000.0,13.786075,18.0,1,1,2,1,105.15775711074943,11.999135925966243,4,84772742.0,84.0,4.6,304.0
2024,2024,22000000.0,35.227212,37.0,2,3,1,2,49.65732142857143,13.18915401163252,1,77737889.0,191.0,7.4,716.0
2025,2025,22000000.0,27.898438,5.0,3,0,5,3,20.904273504273505,6.460011154489665,2,88880821.0,122.0,7.3,508.0
2026,2026,22000000.0,23.218144,24.0,2,1,1,1,19.09444444444444,31.204480129321983,1,110627965.0,114.0,5.6,354.0
2027,2027,22000000.0,26.071644,18.0,1,1,1,1,105.74645658263307,6.460011154489665,1,92542418.0,132.0,7.2,530.0
2028,2028,22000000.0,9.175762,5.0,2,0,0,1,5.9,6.460011154489665,1,67800064.0,138.0,5.9,83.0
2029,2029,22000000.0,81.829237,16.0,1,2,1,4,149.54998473748472,18.23622679654376,3,95708457.0,121.0,6.6,2512.0
2030,2030,22000000.0,17.7091,14.0,2,0,2,2,51.119320512820515,12.575446140457863,10,57479076.0,108.0,6.1,319.0
2031,2031,22000000.0,17.772517999999994,10.0,1,2,2,1,19.154166666666665,18.729489549300403,0,35424826.0,108.0,6.0,301.0
2032,2032,22000000.0,5.609755000000002,26.0,1,1,0,1,46.97607142857142,12.680710455188976,1,0.0,131.0,6.8,61.0
2033,2033,22000000.0,10.259461,14.0,4,0,2,1,53.40463768115942,5.957733428367781,0,22400154.0,83.0,4.7,225.0
2034,2034,26000000.0,30.114383,6.0,1,1,2,1,36.06002747252747,5.957733428367781,1,51164106.0,105.0,6.2,551.0
2035,2035,0.0,10.547959,3.0,3,2,2,2,112.70785714285715,6.115434985968197,2,9930095.0,108.0,6.0,160.0
2036,2036,22000000.0,12.887673,18.0,4,2,3,1,11.770940170940172,18.490177695510052,2,19351569.0,90.0,5.4,154.0
2037,2037,22000000.0,13.410919,7.0,1,1,1,1,12.150000000000002,11.990924006526242,2,77112176.0,94.0,6.0,223.0
2038,2038,0.0,3.70789,20.0,2,2,2,1,46.01590792838874,25.107890407600134,0,0.0,142.0,6.3,112.0
2039,2039,22000000.0,21.865021,18.0,1,4,2,1,114.4665975690976,5.957733428367781,0,33788161.0,104.0,6.4,480.0
2040,2040,30000000.0,9.448517,18.0,2,1,1,1,81.52266599190284,12.575446140457863,4,23619609.0,106.0,5.4,201.0
2041,2041,22000000.0,39.006187,3.0,1,7,2,1,59.38676175015461,18.693631107680147,2,63647656.0,106.0,5.7,1309.0
2042,2042,22000000.0,6.404571,18.0,1,0,3,2,29.84196504688832,12.365704442860533,6,0.0,98.0,5.3,72.0
2043,2043,22000000.0,35.737655,6.0,1,2,2,1,103.88972943722945,12.156837483566658,3,43058898.0,100.0,6.4,875.0
2044,2044,22000000.0,4.365196,19.0,2,0,1,3,6.6,11.825584944355644,3,13555988.0,95.0,6.1,77.0
2045,2045,22000000.0,14.925633,15.0,1,5,2,2,6.34,12.178432729067094,5,0.0,106.0,6.2,239.0
2046,2046,22000000.0,14.725467000000002,26.0,2,1,1,1,25.881666666666668,30.70356589078081,3,10696210.0,104.0,4.2,305.0
2047,2047,0.0,0.809588,18.0,1,0,0,1,7.35,18.228172275689197,1,0.0,104.0,3.6,8.0
2048,2048,0.0,0.816883,49.0,2,0,1,1,6.1000000000000005,31.16184988401771,1,0.0,107.0,4.9,8.0
2049,2049,70000000.0,8.792053999999998,20.0,1,1,2,1,32.88215053763441,18.211623307225555,0,0.0,77.0,3.8,48.0
2050,2050,25000000.0,25.002715,4.0,1,0,1,3,28.6255,18.468582450009617,2,72629670.0,96.0,5.2,559.0
2051,2051,0.0,7.588597,15.0,1,2,0,1,50.77777777777777,12.680710455188976,3,0.0,114.0,5.9,128.0
2052,2052,21000000.0,13.906610999999998,13.0,4,0,1,3,132.8166666666667,19.27239270534336,1,26193068.0,145.0,7.2,277.0
2053,2053,22000000.0,13.960945,14.0,4,0,1,8,120.76875000000003,32.51477089171008,2,17709155.0,116.0,7.2,212.0
2054,2054,2000000.0,16.668854,7.0,3,2,1,1,49.56,18.219835226665555,1,14400000.0,100.0,5.5,224.0
2055,2055,0.0,6.847133,11.0,1,2,1,1,12.162499999999998,18.3108808924092,2,0.0,104.0,5.9,140.0
2056,2056,22000000.0,48.784734,5.0,1,1,4,3,54.97894736842106,12.391321510790895,3,15447154.0,92.0,6.2,659.0
2057,2057,22000000.0,9.088209,42.0,4,0,2,1,13.542857142857143,18.32048613221531,1,12000000.0,121.0,7.4,98.0
2058,2058,22000000.0,12.445176,9.0,1,2,0,1,6.466666666666666,6.460011154489665,3,9479718.0,105.0,5.2,192.0
2059,2059,0.0,4.61335,12.0,2,0,0,1,6.300000000000001,18.638443883556757,0,0.0,115.0,6.7,45.0
2060,2060,22000000.0,29.230298,6.0,1,4,3,1,51.02119107479572,18.887191106900822,5,15400000.0,116.0,6.5,720.0
2061,2061,25000000.0,18.961323,12.0,1,2,2,1,64.02035714285714,19.047642645755325,0,92991835.0,119.0,6.5,501.0
2062,2062,0.0,2.809378,23.0,1,2,1,1,6.01111111111111,12.417744582857447,1,0.0,101.0,6.3,46.0
2063,2063,21500000.0,12.819447,20.0,1,2,2,1,90.2507142857143,18.851332665280562,8,0.0,117.0,7.0,239.0
2064,2064,22000000.0,14.866351000000002,6.0,2,0,0,2,6.0,18.689827401402756,0,24000000.0,106.0,6.0,122.0
2065,2065,17000000.0,15.013386,7.0,2,1,0,3,6.647368421052631,12.178432729067094,0,73244881.0,111.0,5.6,546.0
2066,2066,18000000.0,8.700565,37.0,2,1,1,1,64.29220668220667,24.39182092433785,1,70687344.0,136.0,5.5,139.0
2067,2067,21000000.0,27.197799,20.0,1,1,3,1,67.5978436657682,18.671183894915323,2,0.0,81.0,7.1,893.0
2068,2068,9000000.0,20.410354,12.0,1,1,1,1,26.375,12.417744582857447,5,46.0,90.0,6.9,497.0
2069,2069,21000000.0,10.207065,26.0,1,0,1,2,15.999999999999998,36.346699257873,1,42000000.0,96.0,5.1,184.0
2070,2070,32000000.0,5.683281,18.0,1,1,1,2,12.406666666666666,12.178432729067094,1,40222729.0,106.0,6.3,123.0
2071,2071,21000000.0,63.599973,7.0,1,1,1,1,112.66490462014765,18.638443883556757,4,205738714.0,122.0,6.9,4742.0
2072,2072,21000000.0,17.746980999999995,12.0,2,0,2,2,101.68220779220779,12.771756120932624,5,41170784.0,123.0,7.5,356.0
2073,2073,0.0,1.934524,9.0,1,1,1,1,11.8,6.460011154489665,3,37000000.0,134.0,7.0,22.0
2074,2074,21000000.0,34.433521,17.0,3,1,2,2,50.5555,18.468582450009617,0,43928932.0,92.0,6.6,1692.0
2075,2075,20000000.0,26.21425,11.0,1,0,1,1,18.433333333333334,12.501413652088127,8,41627431.0,115.0,6.4,497.0
2076,2076,21000000.0,4.7815379999999985,20.0,1,0,1,1,40.37055555555556,17.97916414428792,12,17762705.0,104.0,5.1,76.0
2077,2077,17000000.0,10.13559,10.0,1,1,1,1,80.91402389277388,18.638443883556757,0,14899417.0,98.0,6.7,189.0
2078,2078,21000000.0,5.815881,11.0,1,2,1,1,47.537642857142856,12.417744582857447,1,17600000.0,120.0,5.8,65.0
2079,2079,21000000.0,8.982335,17.0,2,2,1,1,30.991500000000002,12.680710455188976,0,10011050.0,117.0,6.5,52.0
2080,2080,30000000.0,33.649652,8.0,4,4,4,3,39.48631802721089,18.851332665280562,1,0.0,127.0,6.6,840.0
2081,2081,0.0,2.636193,20.0,1,0,1,1,12.400000000000002,18.638443883556757,0,0.0,102.0,5.5,14.0
2082,2082,21000000.0,13.847872,8.0,1,0,4,2,46.328264705882354,6.460011154489665,1,970816.0,91.0,6.3,276.0
2083,2083,35000000.0,4.189378,37.0,1,0,1,1,43.37380952380952,5.957733428367781,1,69701637.0,114.0,5.9,41.0
2084,2084,15000000.0,21.928025,20.0,1,2,2,3,73.16111111111111,24.02056664188638,1,2856712.0,97.0,6.7,475.0
2085,2085,18000000.0,68.159596,38.0,6,3,2,1,70.58988075155838,12.205051146247115,2,389925971.0,115.0,7.7,3854.0
2086,2086,18000000.0,81.487685,27.0,2,0,1,1,31.66223684210527,24.466317621617854,4,358991681.0,120.0,6.3,2395.0
2087,2087,20000000.0,52.45650500000001,42.0,4,0,1,1,71.09038461538462,12.531345946612204,2,303788635.0,135.0,7.2,1098.0
2088,2088,38000000.0,9.662715,13.0,2,1,1,1,18.040192307692312,11.90782935216538,2,29907685.0,90.0,5.0,150.0
2089,2089,20000000.0,25.28436,32.0,1,2,1,1,43.6875806451613,18.3108808924092,10,299965036.0,100.0,6.1,613.0
2090,2090,20000000.0,8.351385,16.0,2,2,1,1,29.73995098039216,5.957733428367781,3,132675402.0,105.0,5.4,183.0
2091,2091,19000000.0,18.174804,28.0,1,1,1,1,88.13159536541887,18.887191106900822,5,272742922.0,119.0,8.1,4443.0
2092,2092,20000000.0,21.815122,27.0,2,1,1,1,18.7,12.365704442860533,1,121697323.0,94.0,6.5,728.0
2093,2093,20000000.0,20.99174,9.0,2,0,1,2,31.851666666666667,18.52522288248798,3,117224271.0,94.0,6.4,428.0
2094,2094,20000000.0,19.636044,41.0,1,0,1,1,19.788333333333334,11.90782935216538,5,187884007.0,116.0,5.9,406.0
2095,2095,20000000.0,12.25264,11.0,1,2,1,1,5.383333333333333,18.154572655174896,1,149281606.0,91.0,4.9,209.0
2096,2096,13000000.0,49.975409,6.0,1,0,1,1,63.706070596070596,11.90782935216538,3,318000141.0,112.0,7.4,3092.0
2097,2097,32000000.0,13.590677,14.0,1,0,2,1,34.53602092352092,24.375271955874208,2,97918663.0,95.0,5.2,221.0
2098,2098,20000000.0,21.657563,5.0,1,4,2,1,75.82431623931623,5.957733428367781,0,100525432.0,97.0,5.0,500.0
2099,2099,35000000.0,43.057323,16.0,1,2,3,2,84.8710579514825,12.365704442860533,1,131282949.0,108.0,6.7,1414.0
2100,2100,18000000.0,16.470895000000002,24.0,1,0,1,1,37.53944444444444,12.120791810575563,6,122195920.0,101.0,5.4,442.0
2101,2101,37000000.0,28.703007,15.0,1,0,2,1,51.48617292429792,5.957733428367781,2,113086475.0,109.0,6.3,679.0
2102,2102,20000000.0,40.903931,8.0,1,2,2,1,47.625,12.417744582857447,1,177243185.0,115.0,6.7,934.0
2103,2103,20000000.0,22.001408,16.0,1,2,3,1,18.426190476190477,24.61458380966456,0,0.0,117.0,6.7,383.0
2104,2104,0.0,23.139971,9.0,1,1,1,1,6.1,18.713901033347437,4,0.0,107.0,6.9,923.0
2105,2105,20000000.0,95.9229,6.0,1,2,4,2,111.25856586224234,13.18915401163252,1,187000000.0,134.0,7.9,3674.0
2106,2106,20000000.0,4.748929,17.0,1,0,1,1,36.175,25.04641489804951,0,57588485.0,118.0,6.2,116.0
2107,2107,20000000.0,2.986286,9.0,1,0,1,1,6.257142857142857,12.178432729067094,0,60072596.0,121.0,6.1,29.0
2108,2108,20000000.0,47.51363,29.0,1,2,1,1,26.151888888888895,18.76009976816608,1,53000000.0,105.0,7.5,3601.0
2109,2109,20000000.0,53.161905,3.0,1,0,3,1,91.38216117216115,12.680710455188976,4,207945075.0,110.0,7.6,2562.0
2110,2110,0.0,7.050951,7.0,1,1,0,1,36.43,18.729489549300403,0,0.0,114.0,5.9,52.0
2111,2111,1800000.0,15.978136,48.0,2,1,1,1,65.82976190476191,18.468582450009617,1,41158757.0,104.0,7.4,422.0
2112,2112,20000000.0,42.512296,3.0,2,0,0,1,12.0,5.957733428367781,4,183936074.0,100.0,6.3,1252.0
2113,2113,20000000.0,10.098722,13.0,1,1,3,2,40.64833333333333,5.957733428367781,1,48548426.0,83.0,3.6,222.0
2114,2114,20000000.0,15.341196,17.0,1,0,1,3,18.9,24.581707991839004,1,109862682.0,72.0,6.1,290.0
2115,2115,20000000.0,29.023184000000004,5.0,1,4,2,2,91.7875350140056,13.18915401163252,1,66787908.0,127.0,7.4,817.0
2116,2116,20000000.0,19.819893,16.0,1,1,1,2,28.5,18.502318678861904,4,135680000.0,72.0,5.6,269.0
2117,2117,20000000.0,11.62423,14.0,3,0,1,1,51.435595238095246,24.643727031477745,1,67192859.0,89.0,4.6,191.0
